breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
melanocyte	60	0.263169	0.215356	0.19879	0.196168	0.190618	0.2071	0.191291	0.197964	0.230445	0.193238	0.201081	0.238896	0.205728	0.209552	0.191864	0.20177	-0.008504	-0.007142	-0.005734	0.000975	0.0027	0.001698	0.002698	0.002419	0.002841	-2.5e-05	0.004044	0.003965
melanocyte	70	0.24355	0.167697	0.155025	0.185622	0.187611	0.179316	0.166855	0.1908	0.217651	0.209553	0.166224	0.217291	0.211812	0.201823	0.176253	0.189097	-0.00947	-0.006673	-0.007606	0.000747	0.002459	0.001154	0.002301	0.001878	0.002154	0.000551	0.001737	0.004615
melanocyte	80	0.223361	0.146877	0.150968	0.168389	0.180045	0.164526	0.178976	0.195787	0.163831	0.173282	0.159074	0.181839	0.202684	0.168747	0.154139	0.169997	-0.007319	-0.005526	-0.00781	0.00058	0.002481	0.000825	0.001945	0.001634	0.002155	0.000657	0.003025	0.004186
melanocyte	90	0.222871	0.135761	0.131702	0.169051	0.140804	0.158991	0.163402	0.161637	0.159376	0.154692	0.153568	0.180333	0.174843	0.156711	0.136816	0.175887	0.004205	0.003561	-0.003031	1.9e-05	0.00195	0.001094	0.001847	0.000978	0.001294	0.00063	0.004322	0.004959
melanocyte	100	0.200754	0.165377	0.125394	0.146524	0.131786	0.125934	0.123879	0.156003	0.134107	0.15631	0.116986	0.129253	0.17129	0.158095	0.150443	0.135085	0.008142	0.000249	-0.003178	0.000295	0.001725	0.000503	0.001331	0.001126	0.001671	-0.0004	0.004192	0.003521
ovary	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
ovary	10	0.37786	0.221624	0.214908	0.365877	0.214692	0.272169	0.257605	0.217122	0.257954	0.32778	0.247893	0.352292	0.283086	0.243927	0.30507	0.307895	0.130561	0.131855	0.133331	0.034556	0.031474	0.028052	0.032253	0.034747	0.034891	0.021577	0.024339	0.031827
ovary	20	0.381067	0.288084	0.221502	0.337591	0.295373	0.293023	0.347073	0.270487	0.333975	0.333198	0.312503	0.34765	0.355113	0.31615	0.333139	0.35715	0.114608	0.11193	0.103131	0.027499	0.027737	0.022818	0.030328	0.031012	0.03181	0.016419	0.022278	0.027264
ovary	30	0.371953	0.275144	0.290882	0.316164	0.318655	0.293567	0.298417	0.324553	0.34027	0.35234	0.293993	0.310489	0.32807	0.319687	0.322141	0.331756	0.098153	0.096355	0.108904	0.026987	0.018715	0.017736	0.026924	0.021931	0.027708	0.013571	0.015531	0.023003
ovary	40	0.34034	0.214675	0.243548	0.311078	0.281389	0.279042	0.29666	0.281292	0.287656	0.298296	0.264438	0.302993	0.293901	0.304301	0.266356	0.284659	0.093287	0.083898	0.087011	0.022248	0.021536	0.014538	0.017617	0.026256	0.019601	0.016053	0.018005	0.022654
ovary	50	0.320834	0.253383	0.22602	0.26422	0.280109	0.246066	0.260722	0.250109	0.25323	0.295497	0.24942	0.275828	0.287856	0.276284	0.258537	0.25225	0.081037	0.083631	0.080316	0.013621	0.014038	0.012382	0.013962	0.01742	0.022438	0.014729	0.016128	0.020512
ovary	60	0.312152	0.221248	0.213444	0.223847	0.232922	0.233636	0.228481	0.223583	0.256953	0.246973	0.212829	0.246502	0.258709	0.241263	0.23796	0.248627	0.077417	0.077977	0.080919	0.014232	0.011149	0.009249	0.012403	0.0151	0.01478	0.014054	0.015993	0.018009
ovary	70	0.288253	0.186403	0.192562	0.227948	0.217876	0.184185	0.210519	0.194215	0.206341	0.228969	0.170279	0.22445	0.223739	0.215966	0.244273	0.215702	0.072731	0.07548	0.077495	0.011498	0.012258	0.009325	0.011872	0.013644	0.010883	0.014399	0.014862	0.016489
ovary	80	0.260174	0.158739	0.171115	0.204785	0.222461	0.190524	0.186996	0.188867	0.19911	0.220807	0.198944	0.21349	0.194473	0.211552	0.211242	0.20268	0.074137	0.072878	0.073695	0.010383	0.009728	0.006904	0.010112	0.011539	0.012295	0.014527	0.010802	0.015013
ovary	90	0.25345	0.154534	0.16704	0.15989	0.175295	0.148707	0.151139	0.165342	0.192524	0.199204	0.184011	0.20592	0.206516	0.190474	0.183084	0.192107	0.073051	0.066994	0.072337	0.009934	0.010658	0.006312	0.009812	0.014366	0.009377	0.013272	0.01339	0.015879
ovary	100	0.248985	0.147427	0.165584	0.163789	0.159157	0.142678	0.155644	0.154401	0.15416	0.167113	0.154821	0.177902	0.165713	0.164284	0.194129	0.167989	0.070042	0.051445	0.069865	0.008699	0.012749	0.006384	0.008948	0.009286	0.011747	0.014152	0.009208	0.012831
pancreas	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
pancreas	10	0.393061	0.263417	0.299525	0.24355	0.277169	0.289875	0.295851	0.273558	0.271929	0.274374	0.2897	0.296657	0.302409	0.342545	0.279894	0.297041	0.01525	0.022894	0.022091	0.014631	0.016845	0.022546	0.017358	0.01829	0.021662	0.018465	0.010469	0.013736
pancreas	20	0.409456	0.329588	0.366727	0.35476	0.334767	0.369717	0.352125	0.366793	0.334909	0.34995	0.374888	0.372355	0.372706	0.385097	0.39097	0.365848	0.009645	0.003777	0.012374	0.01295	0.015897	0.01796	0.01508	0.020448	0.014726	0.014666	0.013186	0.011393
pancreas	30	0.419135	0.349059	0.359919	0.341747	0.356112	0.370796	0.383734	0.368509	0.349044	0.376879	0.370366	0.399404	0.384747	0.392167	0.392373	0.389157	0.004973	0.004245	0.010746	0.009251	0.009375	0.013642	0.015162	0.014976	0.013775	0.010519	0.013309	0.007787
pancreas	40	0.402163	0.338453	0.349715	0.350753	0.347276	0.368455	0.354401	0.335519	0.331058	0.377691	0.372365	0.363269	0.385014	0.377662	0.369653	0.384588	0.002414	0.001497	0.000984	0.00874	0.009778	0.012311	0.010822	0.012526	0.014824	0.006767	0.008364	0.00722
pancreas	50	0.392245	0.321605	0.28062	0.352012	0.299828	0.332731	0.343962	0.305544	0.296141	0.271105	0.304957	0.350813	0.329302	0.332366	0.346326	0.352576	3e-06	0.000357	0.000592	0.006076	0.007721	0.010909	0.011015	0.011279	0.010893	0.004831	0.009954	0.007695
pancreas	60	0.377979	0.269987	0.273709	0.308514	0.317944	0.300948	0.332371	0.30468	0.307388	0.331293	0.293056	0.292142	0.326669	0.29911	0.341153	0.263445	-0.000948	-0.000538	-0.000668	0.007213	0.007026	0.00918	0.009305	0.010233	0.009212	0.004641	0.008487	0.006755
pancreas	70	0.358477	0.245281	0.247625	0.255241	0.306669	0.270859	0.26611	0.285213	0.242345	0.306055	0.250654	0.241887	0.233317	0.272118	0.327154	0.303594	-0.003392	-0.001568	-0.001107	0.00504	0.006082	0.008442	0.008835	0.008711	0.008158	0.00541	0.008729	0.007125
pancreas	80	0.331815	0.234355	0.269335	0.225925	0.232383	0.233655	0.22184	0.267627	0.218457	0.244282	0.246081	0.228276	0.226143	0.235563	0.251043	0.303049	-0.001321	-0.001408	-0.001668	0.004978	0.005302	0.00844	0.006431	0.009088	0.006957	0.004312	0.005516	0.007084
pancreas	90	0.310647	0.20343	0.217073	0.224418	0.234624	0.185295	0.250896	0.209286	0.20612	0.2626	0.208029	0.216677	0.190401	0.202588	0.250873	0.217024	-0.000928	-0.001695	-0.003069	0.003503	0.005219	0.006902	0.00759	0.00587	0.006198	0.0026	0.008329	0.005996
pancreas	100	0.294005	0.199144	0.202242	0.209829	0.217102	0.204772	0.209372	0.204128	0.197288	0.206663	0.202671	0.252956	0.243918	0.225993	0.216226	0.209156	-0.001713	0.017223	-0.000744	0.003961	0.005656	0.0069	0.004675	0.005683	0.006707	0.002108	0.006754	0.005859
placenta	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
placenta	10	0.259943	0.074374	0.115143	0.095565	0.100594	0.092502	0.093352	0.092198	0.150202	0.103213	0.120604	0.131764	0.150035	0.159608	0.158331	0.148166	-0.046667	-0.050857	-0.047306	0.000524	-0.001111	-0.000846	-0.000808	-0.000151	4.3e-05	-2.9e-05	0.00083	-0.001641
placenta	20	0.258716	0.097302	0.091368	0.172263	0.130182	0.100149	0.127777	0.125682	0.196208	0.15598	0.183274	0.175074	0.196562	0.16926	0.15344	0.216214	-0.047044	-0.046246	-0.045599	-0.000781	-0.000181	-0.000669	-0.001232	-0.000426	-0.000442	-0.00111	-0.000168	-0.000698
placenta	30	0.249643	0.145312	0.120581	0.134951	0.161025	0.137274	0.117998	0.124234	0.19396	0.141228	0.168194	0.182496	0.174346	0.184231	0.195953	0.201411	-0.04284	-0.043538	-0.038679	-0.00044	-0.000715	-0.00172	-0.000653	-0.000816	-0.000831	-0.00094	-0.000801	-0.000493
placenta	40	0.239707	0.127445	0.128053	0.127398	0.159422	0.109521	0.151976	0.167492	0.178473	0.176593	0.16329	0.185828	0.19793	0.17624	0.157248	0.161469	-0.037287	-0.033792	-0.037454	-0.000541	-0.001144	-0.001419	-0.000876	-0.00054	-0.001345	-0.000965	-0.000402	-0.001463
placenta	50	0.237554	0.121705	0.135052	0.122352	0.148351	0.126716	0.153388	0.131784	0.144475	0.150441	0.128417	0.15783	0.153062	0.156978	0.149672	0.16234	-0.036116	-0.042043	-0.032738	-0.001115	-0.001145	-0.0009	-0.000713	-0.001045	-0.000744	-0.001175	-0.000526	-0.000227
placenta	60	0.227562	0.14604	0.135941	0.127943	0.152715	0.11713	0.150743	0.116956	0.153907	0.153968	0.12128	0.147957	0.143142	0.142247	0.148908	0.127265	-0.037444	-0.030395	-0.0316	-0.001103	-0.00138	-0.001289	-0.000645	-0.00123	-0.000831	-0.001198	-0.000327	-0.000273
placenta	70	0.210915	0.126018	0.119755	0.085117	0.109848	0.087964	0.119535	0.097026	0.1457	0.147229	0.088422	0.116515	0.121523	0.138274	0.128564	0.130764	-0.03094	-0.03075	-0.030808	-0.001287	-0.001434	-0.001259	-0.000918	-0.00055	-0.000946	-0.001133	-0.000639	-0.001555
placenta	80	0.203606	0.107369	0.099661	0.106793	0.126662	0.093635	0.119159	0.100902	0.122015	0.121219	0.084237	0.099466	0.103643	0.107855	0.110061	0.102503	-0.03603	-0.03549	-0.035249	-0.001334	-0.001299	-0.001454	-0.000816	-0.000246	-0.001068	-0.001499	-0.001094	-0.000949
placenta	90	0.191162	0.092415	0.089252	0.101309	0.108381	0.095603	0.085523	0.073128	0.110077	0.106146	0.105358	0.099766	0.10005	0.097021	0.105748	0.103954	-0.026714	-0.00314	-0.025689	-0.001283	-0.001467	-0.001563	-0.001202	-0.000823	-0.000948	-0.001253	-0.001092	-0.000128
placenta	100	0.18316	0.069574	0.064548	0.088327	0.094197	0.08373	0.078706	0.083685	0.081427	0.105234	0.088593	0.071249	0.112846	0.108767	0.098817	0.086772	-0.014112	-0.025792	-0.027602	-0.001303	-0.001378	-0.001645	-0.001423	-0.000686	-0.000865	-0.001275	-0.001345	-0.001082
psoas_muscle	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
psoas_muscle	10	0.555359	0.301567	0.443185	0.314475	0.331663	0.431167	0.363707	0.43459	0.344467	0.394814	0.416171	0.460645	0.428609	0.435438	0.46882	0.420955	0.091776	0.094705	0.093351	0.076222	0.072341	0.081833	0.059827	0.058424	0.069473	0.050446	0.03862	0.048276
psoas_muscle	20	0.57408	0.455734	0.461712	0.37438	0.452398	0.423339	0.457531	0.468677	0.449529	0.449822	0.4954	0.528552	0.534794	0.475143	0.546701	0.525773	0.084193	0.077516	0.081593	0.063623	0.069879	0.075569	0.061389	0.056759	0.068965	0.030902	0.041592	0.047996
psoas_muscle	30	0.551913	0.430546	0.493314	0.438364	0.467032	0.470558	0.484995	0.484233	0.480759	0.4842	0.507229	0.516023	0.529656	0.491333	0.521004	0.525332	0.072288	0.065213	0.081308	0.060719	0.062889	0.064882	0.045985	0.048304	0.062631	0.028192	0.036277	0.046929
psoas_muscle	40	0.516053	0.445625	0.474948	0.419849	0.438452	0.462966	0.447083	0.475924	0.466092	0.459478	0.502409	0.494703	0.495784	0.426811	0.492978	0.480461	0.060489	0.067502	0.061733	0.057189	0.052121	0.063224	0.039111	0.040038	0.054188	0.027898	0.033476	0.03647
psoas_muscle	50	0.47817	0.416424	0.42221	0.343665	0.418989	0.436195	0.400479	0.409813	0.3609	0.43507	0.450235	0.459957	0.446701	0.419626	0.483597	0.456193	0.058885	0.05801	0.057582	0.041999	0.052778	0.054786	0.024289	0.039646	0.059272	0.026356	0.024251	0.02958
psoas_muscle	60	0.460161	0.34036	0.366428	0.337536	0.327376	0.412302	0.333095	0.363264	0.328113	0.42379	0.422947	0.42002	0.424815	0.408892	0.421769	0.40518	0.056483	0.055095	0.056729	0.045164	0.046608	0.045023	0.026131	0.029679	0.035236	0.024657	0.02716	0.034719
psoas_muscle	70	0.449113	0.324662	0.344194	0.290826	0.318807	0.336489	0.345954	0.323308	0.307346	0.32142	0.378059	0.354515	0.396483	0.338634	0.376919	0.32413	0.055347	0.059661	0.055172	0.03472	0.043073	0.046487	0.020824	0.028029	0.036159	0.022548	0.024081	0.03198
psoas_muscle	80	0.424393	0.286324	0.310242	0.266871	0.297059	0.274658	0.266067	0.308043	0.285012	0.309749	0.296213	0.336517	0.324811	0.267617	0.338189	0.307162	0.053933	0.054602	0.049375	0.032593	0.030438	0.051784	0.019782	0.02822	0.034143	0.020615	0.021536	0.031037
psoas_muscle	90	0.388264	0.301332	0.268961	0.234943	0.271431	0.242377	0.266606	0.267521	0.247357	0.273955	0.267324	0.291098	0.293325	0.246432	0.309456	0.297454	0.043445	0.053	0.055124	0.031655	0.03144	0.037791	0.016721	0.023801	0.02592	0.019372	0.019067	0.026379
psoas_muscle	100	0.374358	0.265936	0.252579	0.247665	0.25479	0.234066	0.255547	0.247828	0.271575	0.263086	0.243747	0.269956	0.277811	0.260185	0.283381	0.252268	0.044926	0.048614	0.041254	0.025279	0.02315	0.027021	0.01478	0.022943	0.025045	0.019064	0.021503	0.026962
small_bowel_mucosa	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
small_bowel_mucosa	10	0.497158	0.335313	0.309658	0.315167	0.309866	0.383022	0.368126	0.284534	0.378274	0.366613	0.334806	0.367674	0.360404	0.266102	0.454294	0.353744	0.040459	0.026867	0.028514	0.001047	0.001502	0.001702	-0.000311	0.000631	0.001474	-0.002056	-0.003312	0.000794
small_bowel_mucosa	20	0.490172	0.348689	0.360247	0.407905	0.377973	0.440231	0.397368	0.334813	0.39382	0.362927	0.421797	0.432364	0.399688	0.330501	0.482639	0.452023	0.039016	0.043482	0.041741	0.000572	0.000477	0.000377	0.000291	-7.8e-05	0.001195	-0.002649	-0.00049	0.001279
small_bowel_mucosa	30	0.486944	0.389655	0.381942	0.42258	0.405647	0.403707	0.443434	0.393501	0.407468	0.425026	0.416984	0.476745	0.467257	0.467087	0.475913	0.452963	0.03774	0.039054	0.03617	0.000555	-0.000578	-0.000678	-0.000554	-0.000639	-0.001204	-0.002171	0.000341	-0.000138
small_bowel_mucosa	40	0.468309	0.408955	0.408951	0.420548	0.40231	0.409575	0.430621	0.376165	0.445274	0.424468	0.419484	0.448535	0.383056	0.439721	0.445088	0.446286	0.035241	0.038842	0.036208	-0.000295	-0.001124	-0.001324	-0.000347	-0.001549	-0.00058	-0.001685	-0.00058	-0.000393
small_bowel_mucosa	50	0.455367	0.397575	0.392743	0.398308	0.386431	0.418975	0.410823	0.389336	0.404422	0.391436	0.405122	0.439018	0.355854	0.406121	0.430942	0.390991	0.033684	0.033191	0.032069	-0.001011	-0.000907	-0.000907	-0.001616	-0.001092	-0.001447	-0.001513	-0.000909	-0.001239
small_bowel_mucosa	60	0.360294	0.356335	0.365726	0.363759	0.339686	0.395807	0.385754	0.353954	0.380233	0.370773	0.383593	0.393849	0.394475	0.364477	0.394769	0.363801	0.031257	0.031181	0.033611	-0.000654	-0.00171	-0.00171	-0.001284	-0.00117	-0.001277	-0.000864	-0.001069	-0.001252
small_bowel_mucosa	70	0.345335	0.36225	0.340818	0.349277	0.291555	0.333054	0.348708	0.328554	0.349031	0.286771	0.380107	0.341169	0.375945	0.278629	0.314547	0.360348	0.033282	0.034342	0.034222	-0.001267	-0.00122	-0.00122	-0.000723	-0.00055	-0.001152	-0.001405	-0.000729	-0.001807
small_bowel_mucosa	80	0.302762	0.348903	0.268129	0.26023	0.270084	0.301648	0.284354	0.354072	0.371184	0.28335	0.262315	0.306692	0.294004	0.339152	0.288806	0.344904	0.031581	0.029165	0.026739	-0.00098	-0.000993	-0.000993	-0.001577	-0.001348	-0.001151	-0.001697	7.6e-05	-0.001154
small_bowel_mucosa	90	0.299171	0.31781	0.265331	0.28222	0.281388	0.313543	0.297954	0.256824	0.321829	0.26006	0.275553	0.309987	0.320971	0.253734	0.277629	0.258724	0.035686	0.034271	0.024077	-0.001148	-0.001983	-0.001983	-0.001167	-0.001499	-0.000888	-0.001605	-0.000669	-0.00226
small_bowel_mucosa	100	0.265809	0.313609	0.222364	0.232997	0.242848	0.268251	0.237902	0.259781	0.242617	0.231044	0.242729	0.291238	0.249149	0.264082	0.240584	0.280636	0.029234	0.022973	0.021895	-0.000992	-0.001613	-0.001613	-0.001535	-0.001118	-0.001262	-0.001271	-0.000465	-0.000402
testes	cluster_num	spectral_clustering	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
testes	10	0.584457	0.431694	0.342657	0.320058	0.39217	0.434772	0.357937	0.433627	0.355112	0.368505	0.448976	0.431717	0.426932	0.432673	0.38575	0.437379	0.109434	0.106064	0.103607	0.009787	0.010476	0.010476	0.010593	0.011616	0.011669	0.014239	0.014809	0.008844
testes	20	0.577853	0.452246	0.414871	0.434826	0.452874	0.457559	0.413948	0.367448	0.458672	0.458451	0.342532	0.539037	0.543743	0.522512	0.412389	0.512614	0.095242	0.105456	0.100254	0.012275	0.011108	0.011108	0.013437	0.010438	0.011608	0.007061	0.009628	0.009325
testes	30	0.55502	0.450669	0.493376	0.487824	0.436459	0.487942	0.480591	0.4877	0.491472	0.478763	0.43053	0.534975	0.517937	0.500572	0.47241	0.524575	0.100782	0.102269	0.105643	0.011265	0.010128	0.010128	0.010681	0.010847	0.010509	0.006123	0.00965	0.004818
testes	40	0.517858	0.481252	0.457208	0.453231	0.498244	0.421458	0.477778	0.480907	0.438376	0.428689	0.476575	0.478005	0.492719	0.500682	0.468166	0.490485	0.09347	0.092944	0.095243	0.004967	0.010592	0.010592	0.010326	0.006147	0.010384	0.003034	0.0086	0.004184
testes	50	0.494787	0.430082	0.430163	0.428218	0.435614	0.43236	0.434994	0.426862	0.39364	0.431484	0.400098	0.44571	0.475634	0.469358	0.438949	0.421015	0.092487	0.092923	0.092383	0.010212	0.009954	0.009954	0.009863	0.01004	0.00948	0.002847	0.001616	0.002966
testes	60	0.433261	0.372298	0.402469	0.380552	0.409837	0.384471	0.364641	0.412311	0.363556	0.431277	0.385854	0.444728	0.428707	0.412065	0.428542	0.391702	0.08828	0.090885	0.090411	0.010252	0.01038	0.01038	0.006077	0.00977	0.005687	0.001004	0.004338	0.002711
testes	70	0.410923	0.375029	0.344522	0.283272	0.400644	0.330185	0.342946	0.372246	0.355608	0.363359	0.324497	0.381712	0.355604	0.385014	0.360783	0.387887	0.088449	0.088124	0.088307	0.00528	0.005452	0.005452	0.006033	0.009307	0.009792	0.001713	0.003813	0.002428
testes	80	0.378983	0.323423	0.327206	0.292533	0.339601	0.369232	0.336795	0.347635	0.328608	0.353672	0.31471	0.327604	0.339211	0.395035	0.352914	0.343482	0.087854	0.088856	0.070892	0.004166	0.005501	0.005501	0.004678	0.009632	0.006038	0.002415	0.002285	0.003098
testes	90	0.339897	0.314905	0.353744	0.288382	0.291071	0.290066	0.331764	0.310366	0.292828	0.301847	0.278391	0.320924	0.325156	0.310447	0.305419	0.284836	0.075404	0.082345	0.063263	0.005267	0.004247	0.004247	0.004329	0.009436	0.005548	0.00057	0.003825	0.000265
testes	100	0.338325	0.280269	0.257916	0.244131	0.274265	0.299802	0.287148	0.334511	0.299201	0.29443	0.295932	0.279449	0.289539	0.332141	0.303891	0.246402	0.055133	0.058347	0.057491	0.004578	0.006502	0.006502	0.004716	0.003635	0.005492	0.00198	0.002493	0.002716
