breast_variant_human_mammary_epithelial_cells_vhmec	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
melanocyte	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
melanocyte	10	0.26049	0.065495	0.410356	0.382773	0.3955	0.3847	0.417221	0.417865	0.425562	0.421664	0.426477	0.409233	0.395412	0.40367	0.387249	0.400083	0.397745	0.340501	0.364283	0.363815	0.103884	0.085634	0.095113	0.071833	0.075661	0.077963	0.064765	0.053255	-0.022737
melanocyte	20	0.366058	0.066198	0.398451	0.402492	0.395152	0.399041	0.412545	0.417256	0.412791	0.42276	0.419954	0.40807	0.393765	0.401266	0.420694	0.414565	0.402706	0.404265	0.388248	0.393394	0.115817	0.094153	0.11726	0.080044	0.123692	0.1126	0.07906	0.037372	0.050906
melanocyte	30	0.362963	0.084517	0.410332	0.39801	0.397985	0.396861	0.398931	0.411464	0.406861	0.397238	0.408015	0.403649	0.410574	0.406338	0.416412	0.409123	0.394244	0.417042	0.405518	0.390829	0.114121	0.09905	0.127377	0.094139	0.119341	0.119737	0.079881	0.076977	0.051226
melanocyte	40	0.369983	0.081112	0.388541	0.378766	0.395773	0.399231	0.397946	0.405969	0.389509	0.408385	0.391802	0.401303	0.391618	0.400899	0.394477	0.399274	0.391405	0.421507	0.411494	0.405287	0.119533	0.080996	0.125418	0.096833	0.112258	0.134992	0.089653	0.085232	0.068458
melanocyte	50	0.354084	0.089923	0.384174	0.388196	0.388228	0.380169	0.378912	0.385201	0.394796	0.387883	0.393702	0.396188	0.404759	0.400514	0.398363	0.385855	0.38502	0.408668	0.400139	0.386734	0.116674	0.064149	0.140888	0.087702	0.117392	0.125465	0.085206	0.067923	0.074734
melanocyte	60	0.359041	0.097679	0.383016	0.375896	0.377665	0.379307	0.384174	0.381009	0.389809	0.385846	0.391781	0.383073	0.385653	0.383391	0.386227	0.386499	0.382024	0.410781	0.412847	0.412746	0.113264	0.080099	0.136332	0.086152	0.110693	0.129924	0.067973	0.088242	0.083179
melanocyte	70	0.349646	0.099247	0.379228	0.374443	0.378103	0.372071	0.379882	0.373979	0.38134	0.375715	0.380846	0.379115	0.394821	0.379278	0.372406	0.377275	0.379795	0.406001	0.401214	0.410257	0.110903	0.074357	0.137564	0.091134	0.116085	0.126899	0.066919	0.068754	0.087394
melanocyte	80	0.348506	0.105568	0.376346	0.367511	0.371882	0.365315	0.36991	0.365975	0.37821	0.363437	0.371736	0.367956	0.371409	0.371645	0.371968	0.366753	0.38069	0.402755	0.409612	0.405995	0.106162	0.076854	0.13107	0.087266	0.113671	0.133723	0.08077	0.072229	0.082241
melanocyte	90	0.341317	0.094157	0.362022	0.365495	0.363405	0.355557	0.355334	0.369265	0.365203	0.352794	0.365355	0.368892	0.371743	0.363161	0.364655	0.375519	0.368774	0.400347	0.40025	0.401359	0.10507	0.068639	0.134692	0.086946	0.120828	0.132545	0.05924	0.072645	0.081235
melanocyte	100	0.340403	0.102828	0.360562	0.352957	0.350115	0.355206	0.354205	0.359212	0.364525	0.359126	0.367225	0.358429	0.369099	0.366601	0.349402	0.359294	0.360613	0.393406	0.394054	0.393898	0.105083	0.083986	0.13462	0.083157	0.114789	0.134366	0.069238	0.060841	0.084711

ovary	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
ovary	10	0.484159	0.154107	0.510055	0.450449	0.437873	0.445082	0.520216	0.505133	0.508881	0.506036	0.531286	0.518782	0.568019	0.524086	0.528156	0.523352	0.529342	0.491319	0.462986	0.426648	0.330723	0.338106	0.302634	0.335923	0.332097	0.326938	0.288865	0.239774	0.259268
ovary	20	0.504167	0.164522	0.524526	0.516595	0.516156	0.492793	0.566776	0.525617	0.551014	0.544814	0.545321	0.53791	0.566769	0.555035	0.562133	0.551381	0.559518	0.541137	0.550544	0.47735	0.340939	0.383833	0.390695	0.343034	0.372666	0.365808	0.272295	0.245595	0.251175
ovary	30	0.518003	0.180654	0.523569	0.529648	0.512411	0.514394	0.549867	0.542219	0.5682	0.546531	0.563824	0.553623	0.572456	0.556364	0.559864	0.570826	0.557302	0.548408	0.548219	0.54972	0.342985	0.373018	0.408519	0.332998	0.354592	0.353788	0.270303	0.243291	0.222959
ovary	40	0.526382	0.202888	0.549564	0.521541	0.518469	0.513324	0.547919	0.551142	0.553316	0.529848	0.556775	0.533664	0.567801	0.552912	0.563052	0.545278	0.546981	0.564068	0.532723	0.555922	0.33764	0.362203	0.365866	0.336688	0.341878	0.364881	0.269569	0.248031	0.228144
ovary	50	0.542978	0.230561	0.537676	0.516819	0.513558	0.50683	0.559203	0.552363	0.549317	0.528255	0.555006	0.546734	0.568796	0.53211	0.559292	0.553934	0.559904	0.569068	0.552467	0.556571	0.334445	0.350415	0.354145	0.320001	0.342611	0.364697	0.252631	0.247394	0.232322
ovary	60	0.521278	0.252017	0.526958	0.530197	0.522209	0.520306	0.551022	0.539876	0.543122	0.530343	0.541932	0.550239	0.553204	0.543461	0.531948	0.543183	0.556303	0.559348	0.557473	0.543831	0.313357	0.35459	0.337444	0.318148	0.319452	0.349782	0.263684	0.21879	0.210346
ovary	70	0.514294	0.271282	0.53224	0.528988	0.495912	0.508603	0.538298	0.53174	0.533265	0.526844	0.529429	0.536755	0.551752	0.533045	0.529585	0.54353	0.544415	0.566208	0.559386	0.56013	0.310845	0.326527	0.326588	0.305521	0.334247	0.337661	0.243058	0.215033	0.213253
ovary	80	0.511421	0.263713	0.519843	0.509214	0.514709	0.511254	0.526778	0.52963	0.529315	0.513695	0.540084	0.513459	0.538424	0.537863	0.533418	0.519583	0.536237	0.573462	0.548262	0.554411	0.305333	0.317023	0.318253	0.306757	0.330232	0.332567	0.241778	0.218048	0.225288
ovary	90	0.493772	0.244384	0.510502	0.510283	0.509039	0.498284	0.526086	0.513498	0.530742	0.521187	0.522278	0.523402	0.53226	0.516511	0.529233	0.526376	0.531391	0.556338	0.551911	0.554304	0.304106	0.31415	0.30588	0.29742	0.309958	0.320153	0.227399	0.22425	0.214399
ovary	100	0.49438	0.25806	0.502507	0.501524	0.500929	0.49533	0.51445	0.5088	0.517335	0.510983	0.523649	0.525231	0.514561	0.519381	0.528897	0.515201	0.531196	0.562998	0.537607	0.56418	0.279633	0.306048	0.297282	0.297034	0.304424	0.31427	0.239411	0.204355	0.20369

pancreas	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
pancreas	10	0.359666	0.109247	0.413558	0.424483	0.456445	0.451332	0.445108	0.459291	0.480043	0.438855	0.448209	0.47286	0.466441	0.437734	0.47285	0.460371	0.456981	0.4011	0.370782	0.438249	0.167973	0.146426	0.162775	0.128338	0.151557	0.155708	0.052462	0.053706	0.055104
pancreas	20	0.423467	0.090889	0.438422	0.468234	0.459761	0.459468	0.458741	0.480231	0.462507	0.449961	0.471895	0.466374	0.474609	0.474369	0.480295	0.452349	0.471635	0.451544	0.467336	0.445006	0.158496	0.189386	0.207482	0.16049	0.187152	0.179535	0.119063	0.114886	0.081391
pancreas	30	0.40342	0.110436	0.442461	0.4673	0.464686	0.460401	0.447795	0.466991	0.468116	0.446791	0.468013	0.466817	0.472298	0.470699	0.467068	0.47248	0.457046	0.480482	0.458382	0.464912	0.160907	0.180912	0.199069	0.154949	0.176328	0.19841	0.132286	0.103795	0.135591
pancreas	40	0.408373	0.128331	0.440782	0.448319	0.460426	0.455924	0.466611	0.454942	0.458175	0.452946	0.452324	0.449303	0.466051	0.456697	0.446385	0.468492	0.455748	0.471616	0.470227	0.455451	0.168542	0.182937	0.209073	0.164198	0.193643	0.197416	0.129093	0.112449	0.113592
pancreas	50	0.413853	0.131104	0.425617	0.43973	0.449288	0.435061	0.449069	0.4408	0.454002	0.439756	0.44528	0.446535	0.450893	0.439544	0.457391	0.445748	0.4484	0.477855	0.470433	0.46934	0.162512	0.181996	0.207657	0.159929	0.185859	0.194485	0.120971	0.120179	0.127483
pancreas	60	0.412249	0.135738	0.433695	0.439418	0.435585	0.424385	0.438259	0.431488	0.443399	0.435469	0.446161	0.447736	0.445278	0.446549	0.445686	0.436707	0.449081	0.465454	0.46603	0.458017	0.164795	0.175001	0.190209	0.162708	0.167479	0.192423	0.122666	0.11812	0.119537
pancreas	70	0.402876	0.151417	0.422088	0.433813	0.431973	0.422974	0.432301	0.42083	0.439414	0.42244	0.42885	0.431509	0.43668	0.427073	0.444702	0.443505	0.437577	0.470911	0.468449	0.462589	0.166995	0.171099	0.200303	0.170233	0.179219	0.194861	0.118469	0.105104	0.097539
pancreas	80	0.402757	0.153382	0.418082	0.430073	0.4246	0.417017	0.424694	0.425495	0.426663	0.427228	0.418136	0.431748	0.431851	0.436231	0.431953	0.44147	0.43203	0.46637	0.45732	0.4405	0.166025	0.172078	0.194835	0.162284	0.172467	0.187403	0.131107	0.098867	0.100435
pancreas	90	0.388933	0.162177	0.405678	0.425821	0.415846	0.407235	0.404966	0.425589	0.432665	0.421381	0.421221	0.416081	0.420727	0.431707	0.419123	0.435509	0.428531	0.461162	0.444979	0.462424	0.16724	0.167754	0.19233	0.165944	0.173466	0.17579	0.127595	0.122671	0.103826
pancreas	100	0.37992	0.162067	0.406832	0.415124	0.403464	0.410785	0.407309	0.404561	0.420825	0.416544	0.40673	0.411526	0.41991	0.429035	0.425077	0.41743	0.425656	0.442924	0.443174	0.442806	0.161532	0.146871	0.183377	0.158143	0.178195	0.188418	0.113557	0.107075	0.116514

placenta	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
placenta	10	0.253469	0.038574	0.311685	0.309392	0.310427	0.299211	0.331577	0.33873	0.307739	0.303529	0.314475	0.325372	0.317764	0.312372	0.320122	0.342276	0.311742	0.311694	0.304553	0.313981	-0.025111	-0.006665	-0.019513	-0.032493	-0.060633	-0.020494	-0.025845	-0.112644	-0.039904
placenta	20	0.284423	0.030346	0.31468	0.302131	0.31818	0.30997	0.316073	0.305594	0.320934	0.314168	0.318451	0.313054	0.32353	0.313834	0.31109	0.32055	0.30141	0.327962	0.311011	0.312453	0.005376	-0.006918	0.017676	-0.019409	0.001092	0.026239	-0.000232	-0.007973	-0.002858
placenta	30	0.25402	0.039777	0.318763	0.304009	0.302262	0.310377	0.30179	0.318434	0.30225	0.30834	0.320335	0.311955	0.321795	0.311637	0.312783	0.305757	0.319651	0.32687	0.326004	0.327532	0.02938	0.009406	0.027697	0.006985	0.00744	0.028764	0.0022	0.017014	-0.009356
placenta	40	0.264572	0.040656	0.301796	0.295537	0.292222	0.294527	0.295706	0.308977	0.297399	0.298932	0.302595	0.304735	0.30773	0.294832	0.304523	0.297783	0.314746	0.331506	0.315962	0.30741	0.027699	0.013802	0.040141	0.017334	0.03136	0.040319	0.013601	0.003046	0.016247
placenta	50	0.266491	0.041108	0.289061	0.293778	0.290307	0.291624	0.295918	0.29156	0.283949	0.283481	0.292023	0.290585	0.293832	0.300713	0.269729	0.293046	0.293585	0.308772	0.321343	0.313106	0.03765	0.019962	0.052059	0.021694	0.038069	0.040162	0.007671	0.017533	0.016163
placenta	60	0.261574	0.042232	0.28773	0.288325	0.273981	0.278684	0.281269	0.285957	0.276806	0.281843	0.288978	0.291697	0.271117	0.283517	0.295994	0.254186	0.296246	0.310539	0.321184	0.321185	0.02755	0.018648	0.039771	0.023454	0.042072	0.044048	0.008421	0.022011	0.009359
placenta	70	0.256435	0.046852	0.274193	0.28267	0.277248	0.282771	0.271741	0.280544	0.278304	0.282168	0.286843	0.273324	0.280873	0.284687	0.285529	0.268856	0.273583	0.30916	0.31263	0.31266	0.028745	0.014574	0.052393	0.026684	0.042984	0.049253	0.012043	0.014802	0.014759
placenta	80	0.236875	0.052251	0.256148	0.258661	0.276306	0.262445	0.267439	0.272639	0.276908	0.265837	0.27782	0.275701	0.267516	0.269118	0.279682	0.276013	0.272133	0.300135	0.298431	0.298723	0.031257	0.02011	0.052914	0.019165	0.032809	0.049381	0.014997	0.017561	0.016211
placenta	90	0.234958	0.055398	0.253306	0.255988	0.260169	0.275973	0.265587	0.252854	0.247909	0.250305	0.274964	0.263303	0.261514	0.263527	0.257106	0.267401	0.269913	0.288248	0.293527	0.294088	0.039611	0.020152	0.043344	0.025066	0.039176	0.047508	0.020085	0.02298	0.023247
placenta	100	0.238166	0.053253	0.240908	0.241832	0.245802	0.26659	0.24589	0.2598	0.265506	0.26105	0.253732	0.252725	0.251118	0.268363	0.268398	0.260226	0.264157	0.286538	0.295499	0.301394	0.028807	0.015643	0.04171	0.024463	0.035991	0.048082	0.014311	0.022467	0.016401

psoas_muscle	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
psoas_muscle	10	0.532569	0.187513	0.534014	0.525962	0.518915	0.532387	0.53422	0.596452	0.557485	0.558089	0.575874	0.575732	0.606027	0.601651	0.587033	0.579629	0.603859	0.472706	0.520424	0.55214	0.356437	0.370153	0.356791	0.353226	0.342288	0.330962	0.323755	0.289924	0.277934
psoas_muscle	20	0.594824	0.207049	0.521647	0.589685	0.562735	0.565395	0.58008	0.599988	0.593046	0.592905	0.593005	0.568073	0.625206	0.606984	0.616625	0.599013	0.618375	0.601713	0.606747	0.559179	0.391127	0.414507	0.421578	0.383195	0.388906	0.399119	0.330712	0.306774	0.290661
psoas_muscle	30	0.599374	0.222557	0.563443	0.582064	0.561905	0.569354	0.609093	0.584191	0.60449	0.585401	0.582264	0.571359	0.605507	0.608583	0.597601	0.600255	0.607258	0.611888	0.622221	0.631775	0.381682	0.415693	0.436965	0.381533	0.392121	0.402472	0.30274	0.303878	0.298399
psoas_muscle	40	0.589034	0.259665	0.558115	0.587035	0.564696	0.561958	0.568248	0.593485	0.586461	0.581915	0.557813	0.612994	0.598015	0.588892	0.608353	0.587643	0.585573	0.610689	0.625841	0.615595	0.373208	0.40413	0.417796	0.366156	0.393858	0.402072	0.308113	0.293075	0.274347
psoas_muscle	50	0.578303	0.266721	0.570533	0.575997	0.539345	0.573076	0.554889	0.584109	0.595864	0.555866	0.589999	0.583743	0.575635	0.577333	0.574505	0.582689	0.589861	0.611597	0.609949	0.591249	0.343211	0.391264	0.402441	0.375945	0.380107	0.388551	0.298612	0.293884	0.253278
psoas_muscle	60	0.575313	0.282255	0.532244	0.561941	0.559427	0.536272	0.558179	0.572813	0.56444	0.558739	0.559686	0.569329	0.576623	0.560909	0.565312	0.586667	0.580748	0.610074	0.595262	0.614012	0.363785	0.384541	0.381051	0.359129	0.368507	0.374796	0.287299	0.291542	0.275182
psoas_muscle	70	0.562474	0.302732	0.557952	0.568271	0.535481	0.541415	0.552106	0.559667	0.55161	0.558977	0.566387	0.566943	0.545091	0.576864	0.563319	0.578637	0.563469	0.597882	0.604216	0.599483	0.36791	0.360835	0.363921	0.3456	0.366735	0.377806	0.281634	0.282538	0.239883
psoas_muscle	80	0.53941	0.312871	0.533785	0.538614	0.551901	0.528892	0.539874	0.552919	0.551104	0.549974	0.550044	0.538355	0.546313	0.556268	0.554797	0.562709	0.551886	0.605268	0.58847	0.586007	0.342224	0.357665	0.358537	0.353527	0.345773	0.35023	0.279772	0.269829	0.259135
psoas_muscle	90	0.537152	0.285925	0.526353	0.53105	0.534007	0.548822	0.537053	0.558073	0.535283	0.516766	0.535128	0.53829	0.548498	0.53619	0.538615	0.536189	0.547862	0.578723	0.579164	0.58715	0.32925	0.36882	0.351219	0.349058	0.358487	0.365835	0.273915	0.232873	0.246987
psoas_muscle	100	0.523425	0.289419	0.534024	0.530065	0.520182	0.52388	0.531464	0.537838	0.52102	0.537279	0.521369	0.539847	0.538366	0.537595	0.551962	0.525362	0.541211	0.580766	0.572228	0.586691	0.319335	0.343043	0.343632	0.33961	0.348186	0.338664	0.242202	0.251522	0.231762

small_bowel_mucosa	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
small_bowel_mucosa	10	0.499609	0.155091	0.518652	0.538167	0.499681	0.513112	0.492585	0.543265	0.549732	0.545133	0.549945	0.555909	0.572517	0.560533	0.555925	0.555037	0.560167	0.496005	0.490021	0.49262	0.317741	0.367489	0.332805	0.305474	0.355077	0.344039	0.27028	0.275328	0.244294
small_bowel_mucosa	20	0.521362	0.174473	0.556672	0.549994	0.530573	0.566374	0.523768	0.570411	0.593552	0.562337	0.570822	0.586972	0.584302	0.601721	0.593541	0.595313	0.573805	0.529917	0.551238	0.5382	0.354254	0.390865	0.404044	0.345953	0.360465	0.362744	0.297321	0.285046	0.260688
small_bowel_mucosa	30	0.553429	0.212148	0.538114	0.551148	0.552555	0.569043	0.538049	0.56333	0.558777	0.560427	0.571166	0.585961	0.574745	0.590737	0.59185	0.586735	0.583683	0.588431	0.588519	0.591061	0.364126	0.381654	0.395305	0.332199	0.364282	0.405879	0.301502	0.262698	0.273559
small_bowel_mucosa	40	0.558485	0.236267	0.565968	0.568887	0.55295	0.560488	0.535715	0.573331	0.588077	0.553042	0.580481	0.590083	0.592492	0.588044	0.572044	0.589084	0.575138	0.579618	0.568055	0.570276	0.356896	0.368315	0.38733	0.342807	0.358617	0.368782	0.297429	0.259563	0.263445
small_bowel_mucosa	50	0.542484	0.234493	0.551766	0.548003	0.545934	0.561346	0.555305	0.575326	0.572306	0.568465	0.577715	0.575335	0.573999	0.563163	0.553854	0.572388	0.575169	0.578528	0.582852	0.586509	0.349777	0.352911	0.370798	0.329134	0.351037	0.364386	0.277572	0.256907	0.257047
small_bowel_mucosa	60	0.529209	0.25089	0.564745	0.553406	0.537513	0.553364	0.538982	0.566289	0.559065	0.560857	0.569147	0.56467	0.575946	0.564677	0.569611	0.566274	0.574764	0.584646	0.582936	0.584838	0.337543	0.34195	0.364498	0.331649	0.332444	0.359698	0.279962	0.232767	0.228875
small_bowel_mucosa	70	0.523242	0.269911	0.549596	0.561515	0.542411	0.541112	0.538063	0.546915	0.555445	0.547343	0.556306	0.548143	0.552691	0.560256	0.547358	0.570257	0.569101	0.580788	0.576191	0.5697	0.32364	0.338846	0.339497	0.313461	0.328948	0.343291	0.258312	0.22576	0.234984
small_bowel_mucosa	80	0.527862	0.273419	0.540219	0.54627	0.539638	0.5503	0.528997	0.553707	0.526291	0.523947	0.547922	0.559054	0.560597	0.545519	0.545402	0.553243	0.559409	0.580551	0.571349	0.553749	0.319868	0.316256	0.339779	0.310124	0.327363	0.342339	0.258201	0.22625	0.235083
small_bowel_mucosa	90	0.493138	0.277473	0.538002	0.534226	0.533559	0.537367	0.534568	0.548562	0.541132	0.540459	0.543798	0.547486	0.549263	0.548832	0.556206	0.554175	0.549595	0.574294	0.567929	0.566156	0.327907	0.331082	0.342318	0.309946	0.316732	0.342711	0.241226	0.223429	0.1887
small_bowel_mucosa	100	0.504345	0.2834	0.523851	0.52241	0.50877	0.531944	0.514971	0.540918	0.533419	0.540415	0.535606	0.533223	0.530562	0.541511	0.531775	0.532083	0.54413	0.570653	0.563907	0.549224	0.303589	0.321829	0.326965	0.304368	0.321693	0.328082	0.229126	0.203544	0.169831

testes	cluster_num	spectral_clustering	spectral_clustering_with_dsd	node2vec_64d_p1_q1	node2vec_64d_p1_q0.5	node2vec_64d_p1_q2	node2vec_64d_p0.5_q1	node2vec_64d_p2_q1	node2vec_128d_p1_q1	node2vec_128d_p1_q0.5	node2vec_128d_p1_q2	node2vec_128d_p0.5_q1	node2vec_128d_p2_q1	node2vec_256d_p1_q1	node2vec_256d_p1_q0.5	node2vec_256d_p1_q2	node2vec_256d_p0.5_q1	node2vec_256d_p2_q1	DeepWalk_64d	DeepWalk_128d	DeepWalk_256d	GAE_64d	GAE_128d	GAE_256d	VGAE_64d	VGAE_128d	VGAE_256d	Graphsage_64d	Graphsage_128d	Graphsage_256d
testes	10	0.597619	0.17985	0.466578	0.45164	0.49232	0.484201	0.45949	0.534144	0.540549	0.565561	0.570357	0.530044	0.590907	0.569089	0.553467	0.548706	0.534437	0.453535	0.537504	0.519416	0.463033	0.443754	0.439245	0.403497	0.447237	0.438544	0.379192	0.395459	0.4056
testes	20	0.627261	0.210754	0.540888	0.554801	0.549051	0.551805	0.521905	0.586636	0.609324	0.620659	0.604488	0.592534	0.643003	0.622935	0.612135	0.610004	0.607663	0.507052	0.570897	0.597178	0.482961	0.513591	0.488405	0.461518	0.486979	0.46611	0.39058	0.411964	0.388889
testes	30	0.601508	0.273513	0.553855	0.59818	0.582964	0.582428	0.56857	0.60443	0.615482	0.636715	0.62738	0.578352	0.637104	0.611575	0.615875	0.634553	0.623873	0.627639	0.587826	0.566283	0.481246	0.493903	0.518119	0.468807	0.501261	0.506128	0.385117	0.403126	0.408454
testes	40	0.609359	0.295997	0.576339	0.599336	0.57577	0.593135	0.554181	0.61273	0.61666	0.636749	0.633246	0.617445	0.636381	0.624645	0.6186	0.625131	0.616121	0.633484	0.646915	0.62424	0.466617	0.515732	0.511898	0.443686	0.473811	0.484029	0.385291	0.3833	0.364202
testes	50	0.607997	0.325913	0.581611	0.608218	0.591524	0.600416	0.597878	0.611583	0.619754	0.624068	0.622967	0.598378	0.635753	0.624149	0.630373	0.629525	0.61723	0.645002	0.637949	0.627512	0.460047	0.468393	0.502827	0.433433	0.470634	0.480774	0.346391	0.376552	0.347534
testes	60	0.595756	0.337656	0.589696	0.59085	0.573449	0.588834	0.595945	0.605489	0.621054	0.618437	0.616986	0.602428	0.621376	0.611924	0.616681	0.618584	0.608174	0.636125	0.620324	0.626786	0.445224	0.456797	0.469588	0.411801	0.453552	0.446919	0.363845	0.370587	0.343359
